2026-09-19T00:10:12 
2026-09-19T00:10:42  Native Heap 29106 29080 0 73 30048 43052 37010 2076| Dalvik Heap 13264 13184 20 155 14976 27465 13733 13732| Native Heap: 29080 30048| TOTAL PSS: 124541 TOTAL RSS: 256160 TOTAL SWAP PSS: 453|
2026-09-19T00:11:12  Native Heap 29596 29568 0 77 30536 43052 37199 2014| Dalvik Heap 17172 13008 4096 46 18880 27425 13713 13712| Native Heap: 29568 30536| TOTAL PSS: 130721 TOTAL RSS: 262608 TOTAL SWAP PSS: 315|
2026-09-19T00:11:42  Native Heap 32212 32184 0 78 33152 46564 39879 2400| Dalvik Heap 22528 18372 4088 47 24232 29066 14533 14533| Native Heap: 32184 33152| TOTAL PSS: 139542 TOTAL RSS: 271916 TOTAL SWAP PSS: 321|
2026-09-19T00:12:13  Native Heap 52684 52660 0 78 53608 62396 56160 2273| Dalvik Heap 23584 19432 4084 47 25272 35476 17738 17738| Native Heap: 52660 53608| TOTAL PSS: 177627 TOTAL RSS: 314004 TOTAL SWAP PSS: 320|
2026-09-19T00:12:43  Native Heap 154474 154432 16 78 155400 177728 161513 10688| Dalvik Heap 22203 18052 4084 47 23888 35993 17997 17996| Native Heap: 154432 155400| TOTAL PSS: 291572 TOTAL RSS: 428408 TOTAL SWAP PSS: 321|
2026-09-19T00:13:13  Native Heap 323830 323788 16 78 324760 350192 322572 17882| Dalvik Heap 20945 16796 4084 47 22632 36032 18016 18016| Native Heap: 323788 324760| TOTAL PSS: 459512 TOTAL RSS: 596796 TOTAL SWAP PSS: 321|
2026-09-19T00:13:45  Native Heap 383170 383128 16 78 384100 432444 396964 25678| Dalvik Heap 22773 18624 4084 47 24460 37184 18592 18592| Native Heap: 383128 384100| TOTAL PSS: 520781 TOTAL RSS: 658128 TOTAL SWAP PSS: 321|
2026-09-19T00:14:17  Native Heap 357974 357932 16 76 358904 390544 354400 26204| Dalvik Heap 32145 27996 4084 47 33832 37424 18712 18712| Native Heap: 357932 358904| TOTAL PSS: 506141 TOTAL RSS: 643968 TOTAL SWAP PSS: 319|
2026-09-19T00:14:47  Native Heap 370658 370616 16 76 371588 421344 374327 36844| Dalvik Heap 33484 29344 4080 46 35068 43001 21501 21500| Native Heap: 370616 371588| TOTAL PSS: 521567 TOTAL RSS: 660240 TOTAL SWAP PSS: 311|
2026-09-19T00:15:18  Native Heap 375846 375804 16 76 376776 420140 363530 47012| Dalvik Heap 43133 38992 4080 46 44716 44993 22497 22496| Native Heap: 375804 376776| TOTAL PSS: 536396 TOTAL RSS: 675240 TOTAL SWAP PSS: 311|
2026-09-19T00:15:48  Native Heap 383122 383080 16 76 384052 434784 374554 50455| Dalvik Heap 40421 36280 4080 46 42004 43977 21989 21988| Native Heap: 383080 384052| TOTAL PSS: 541217 TOTAL RSS: 680336 TOTAL SWAP PSS: 311|
2026-09-19T00:16:19  Native Heap 374438 374396 16 76 375368 434744 376525 48232| Dalvik Heap 42681 38540 4080 46 44264 44873 22437 22436| Native Heap: 374396 375368| TOTAL PSS: 534835 TOTAL RSS: 674072 TOTAL SWAP PSS: 311|
2026-09-19T00:16:50  Native Heap 372418 372376 16 76 373348 423840 369615 45219| Dalvik Heap 26193 22052 4080 46 27776 43529 21765 21764| Native Heap: 372376 373348| TOTAL PSS: 516187 TOTAL RSS: 655516 TOTAL SWAP PSS: 311|
2026-09-19T00:17:20  Native Heap 401506 401464 16 76 402436 455288 400981 44245| Dalvik Heap 37853 33712 4080 46 39436 51960 27640 24320| Native Heap: 401464 402436| TOTAL PSS: 557163 TOTAL RSS: 696516 TOTAL SWAP PSS: 311|
2026-09-19T00:17:51  Native Heap 390890 390848 16 76 391812 445324 391230 44791| Dalvik Heap 32123 27984 4080 47 33680 44761 22381 22380| Native Heap: 390848 391812| TOTAL PSS: 540830 TOTAL RSS: 680312 TOTAL SWAP PSS: 312|
