2026-09-19T01:29:55 
2026-09-19T01:30:55  Native Heap 28387 28368 0 78 29316 42284 36229 2013| Dalvik Heap 11160 11020 68 164 12816 23818 11909 11909| Native Heap: 28368 29316| TOTAL PSS: 133747 TOTAL RSS: 247468 TOTAL SWAP PSS: 501|
2026-09-19T01:31:55  Native Heap 32175 32156 0 78 33104 46604 40022 2025| Dalvik Heap 23099 18916 4100 47 24764 28980 14490 14490| Native Heap: 32156 33104| TOTAL PSS: 152090 TOTAL RSS: 267156 TOTAL SWAP PSS: 338|
2026-09-19T01:32:55  Native Heap 74139 74120 0 78 75064 93952 78043 11142| Dalvik Heap 20491 16312 4096 47 22144 30209 15105 15104| Native Heap: 74120 75064| TOTAL PSS: 213913 TOTAL RSS: 324708 TOTAL SWAP PSS: 336|
2026-09-19T01:33:55  Native Heap 124021 123992 8 78 124944 144240 128876 9987| Dalvik Heap 26938 22764 4092 47 28588 35487 17744 17743| Native Heap: 123992 124944| TOTAL PSS: 282174 TOTAL RSS: 395808 TOTAL SWAP PSS: 336|
2026-09-19T01:34:56  Native Heap 155242 155212 8 78 156168 184680 157460 22347| Dalvik Heap 25086 20912 4092 47 26736 36229 18115 18114| Native Heap: 155212 156168| TOTAL PSS: 306918 TOTAL RSS: 427240 TOTAL SWAP PSS: 336|
2026-09-19T01:35:56  Native Heap 156680 156648 8 78 157608 185636 158452 22484| Dalvik Heap 24630 20456 4092 47 26280 35989 17995 17994| Native Heap: 156648 157608| TOTAL PSS: 314628 TOTAL RSS: 429888 TOTAL SWAP PSS: 337|
2026-09-19T01:36:56  Native Heap 157432 157400 8 78 158360 186980 159627 22833| Dalvik Heap 23478 19304 4092 47 25128 35413 17707 17706| Native Heap: 157400 158360| TOTAL PSS: 314224 TOTAL RSS: 429508 TOTAL SWAP PSS: 337|
2026-09-19T01:37:56  Native Heap 165464 165432 8 78 166392 195932 169608 21243| Dalvik Heap 29269 25140 4052 47 30844 36750 18375 18375| Native Heap: 165432 166392| TOTAL PSS: 329301 TOTAL RSS: 445628 TOTAL SWAP PSS: 337|
2026-09-19T01:38:57  Native Heap 166596 166564 8 78 167524 188952 160372 23816| Dalvik Heap 23629 19500 4052 47 25204 36518 18259 18259| Native Heap: 166564 167524| TOTAL PSS: 323783 TOTAL RSS: 441204 TOTAL SWAP PSS: 337|
2026-09-19T01:39:57  Native Heap 162452 162420 8 78 163380 189464 160120 24174| Dalvik Heap 22533 18404 4052 47 24108 36366 18183 18183| Native Heap: 162420 163380| TOTAL PSS: 320074 TOTAL RSS: 436488 TOTAL SWAP PSS: 337|
2026-09-19T01:40:57  Native Heap 163836 163804 8 78 164764 189720 160291 24276| Dalvik Heap 22637 18508 4052 47 24212 36342 18171 18171| Native Heap: 163804 164764| TOTAL PSS: 321102 TOTAL RSS: 437528 TOTAL SWAP PSS: 337|
2026-09-19T01:41:57  Native Heap 164780 164748 8 78 165708 189720 160449 24243| Dalvik Heap 23685 19556 4052 47 25260 36496 18248 18248| Native Heap: 164748 165708| TOTAL PSS: 323684 TOTAL RSS: 440420 TOTAL SWAP PSS: 337|
2026-09-19T01:42:57  Native Heap 159504 159472 8 78 160432 190104 160156 24869| Dalvik Heap 22645 18516 4052 47 24220 36384 18192 18192| Native Heap: 159472 160432| TOTAL PSS: 317372 TOTAL RSS: 434124 TOTAL SWAP PSS: 337|
2026-09-19T01:43:58  Native Heap 163436 163404 8 78 164364 190104 160396 24766| Dalvik Heap 23041 18912 4052 47 24616 36176 18088 18088| Native Heap: 163404 164364| TOTAL PSS: 321080 TOTAL RSS: 437836 TOTAL SWAP PSS: 337|
2026-09-19T01:44:58  Native Heap 164808 164776 8 78 165736 190104 160715 24481| Dalvik Heap 22317 18188 4052 47 23892 36144 18072 18072| Native Heap: 164776 165736| TOTAL PSS: 321736 TOTAL RSS: 438500 TOTAL SWAP PSS: 337|
2026-09-19T01:45:58  Native Heap 162948 162916 8 79 163876 192132 165994 21329| Dalvik Heap 28120 23988 4052 48 29692 39605 19803 19802| Native Heap: 162916 163876| TOTAL PSS: 326503 TOTAL RSS: 443612 TOTAL SWAP PSS: 346|
2026-09-19T01:46:58  Native Heap 181272 181240 8 79 182200 203364 178751 19282| Dalvik Heap 33963 29832 4052 48 35528 43021 21511 21510| Native Heap: 181240 182200| TOTAL PSS: 351873 TOTAL RSS: 469876 TOTAL SWAP PSS: 342|
