2026-09-19T01:50:22 
2026-09-19T01:50:52 
2026-09-19T01:51:22 
2026-09-19T01:51:52 
2026-09-19T01:52:22  Native Heap 27425 27384 20 82 28456 41004 35660 1853| Dalvik Heap 21285 21172 28 200 23076 22920 11460 11460| Native Heap: 27384 28456| TOTAL PSS: 128084 TOTAL RSS: 259584 TOTAL SWAP PSS: 509|
2026-09-19T01:52:52  Native Heap 29121 29100 0 76 30148 42796 37067 1962| Dalvik Heap 17530 13460 3996 45 19308 27473 13737 13736| Native Heap: 29100 30148| TOTAL PSS: 128458 TOTAL RSS: 263028 TOTAL SWAP PSS: 306|
2026-09-19T01:53:22  Native Heap 32033 32012 0 76 33060 46564 40078 1987| Dalvik Heap 22853 18792 3988 45 24624 29082 14541 14541| Native Heap: 32012 33060| TOTAL PSS: 137491 TOTAL RSS: 272724 TOTAL SWAP PSS: 304|
2026-09-19T01:53:53  Native Heap 32537 32516 0 76 33564 46792 40027 2251| Dalvik Heap 17557 13496 3988 45 19324 28882 14441 14441| Native Heap: 32516 33564| TOTAL PSS: 132574 TOTAL RSS: 267812 TOTAL SWAP PSS: 304|
2026-09-19T01:54:23  Native Heap 111545 111524 0 76 112556 130424 112250 12914| Dalvik Heap 22728 18672 3984 45 24480 35593 17797 17796| Native Heap: 111524 112556| TOTAL PSS: 246576 TOTAL RSS: 385892 TOTAL SWAP PSS: 303|
2026-09-19T01:54:53  Native Heap 391544 391524 0 74 392556 408860 375311 23375| Dalvik Heap 23783 19756 3960 44 25452 37298 18649 18649| Native Heap: 391524 392556| TOTAL PSS: 529446 TOTAL RSS: 669556 TOTAL SWAP PSS: 295|
2026-09-19T01:55:23  Native Heap 341168 341148 0 74 342180 387472 347454 34632| Dalvik Heap 35187 31160 3960 44 36856 43257 21629 21628| Native Heap: 341148 342180| TOTAL PSS: 491451 TOTAL RSS: 632756 TOTAL SWAP PSS: 295|
2026-09-19T01:55:53  Native Heap 327188 327168 0 74 328200 393104 322274 65666| Dalvik Heap 35907 31880 3960 44 37576 45393 22697 22696| Native Heap: 327168 328200| TOTAL PSS: 478367 TOTAL RSS: 619948 TOTAL SWAP PSS: 295|
2026-09-19T01:56:23  Native Heap 340700 340680 0 74 341712 399800 334590 59348| Dalvik Heap 33911 29884 3960 44 35580 50440 25864 24576| Native Heap: 340680 341712| TOTAL PSS: 490179 TOTAL RSS: 631784 TOTAL SWAP PSS: 295|
2026-09-19T01:56:54  Native Heap 359900 359880 0 74 360892 417568 338497 73030| Dalvik Heap 28619 24592 3960 44 30288 46097 23049 23048| Native Heap: 359880 360892| TOTAL PSS: 504335 TOTAL RSS: 645456 TOTAL SWAP PSS: 308|
