2026-09-19T00:19:35 
2026-09-19T00:20:05 
2026-09-19T00:20:35  Native Heap 27341 27316 12 45 28396 41004 35616 1878| Dalvik Heap 21351 21228 76 133 23136 22920 11460 11460| Native Heap: 27316 28396| TOTAL PSS: 127348 TOTAL RSS: 257276 TOTAL SWAP PSS: 293|
2026-09-19T00:21:06  Native Heap 28341 28320 12 39 29388 42284 36187 2054| Dalvik Heap 15411 11224 4144 25 17192 23827 11914 11913| Native Heap: 28320 29388| TOTAL PSS: 124933 TOTAL RSS: 256796 TOTAL SWAP PSS: 151|
2026-09-19T00:21:36  Native Heap 31443 31424 12 39 32488 45532 39474 2015| Dalvik Heap 22703 18536 4120 25 24480 28932 14466 14466| Native Heap: 31424 32488| TOTAL PSS: 136475 TOTAL RSS: 269404 TOTAL SWAP PSS: 150|
2026-09-19T00:22:06  Native Heap 33479 33460 12 39 34524 48172 40885 3147| Dalvik Heap 32010 27844 4120 25 33776 29601 14801 14800| Native Heap: 33460 34524| TOTAL PSS: 148772 TOTAL RSS: 282824 TOTAL SWAP PSS: 150|
2026-09-19T00:22:36  Native Heap 72059 72040 12 39 73100 94440 77184 12427| Dalvik Heap 22838 18676 4116 25 24604 29864 14932 14932| Native Heap: 72040 73100| TOTAL PSS: 193145 TOTAL RSS: 327876 TOTAL SWAP PSS: 150|
2026-09-19T00:23:06  Native Heap 61767 61748 12 39 62808 85428 67458 13181| Dalvik Heap 18506 14344 4116 25 20272 29913 14957 14956| Native Heap: 61748 62808| TOTAL PSS: 178587 TOTAL RSS: 313560 TOTAL SWAP PSS: 150|
2026-09-19T00:23:37  Native Heap 62223 62204 12 39 63264 85684 67384 13374| Dalvik Heap 18470 14308 4116 25 20236 29673 14837 14836| Native Heap: 62204 63264| TOTAL PSS: 178263 TOTAL RSS: 313788 TOTAL SWAP PSS: 150|
2026-09-19T00:24:07  Native Heap 61879 61860 12 39 62920 85728 67002 13800| Dalvik Heap 18702 14540 4116 25 20468 29769 14885 14884| Native Heap: 61860 62920| TOTAL PSS: 178355 TOTAL RSS: 313892 TOTAL SWAP PSS: 150|
2026-09-19T00:24:37  Native Heap 322879 322864 0 39 323924 344692 328184 10272| Dalvik Heap 21185 17028 4112 25 22952 35485 17743 17742| Native Heap: 322864 323924| TOTAL PSS: 454639 TOTAL RSS: 593284 TOTAL SWAP PSS: 150|
2026-09-19T00:25:07  Native Heap 223940 223924 0 39 224980 412784 206735 201173| Dalvik Heap 23107 18952 4112 25 24872 35813 17907 17906| Native Heap: 223924 224980| TOTAL PSS: 358103 TOTAL RSS: 497200 TOTAL SWAP PSS: 150|
2026-09-19T00:25:38  Native Heap 216359 216344 0 39 217400 412708 206140 201707| Dalvik Heap 21579 17424 4112 25 23344 35284 17642 17642| Native Heap: 216344 217400| TOTAL PSS: 348940 TOTAL RSS: 488236 TOTAL SWAP PSS: 150|
