2026-09-19T12:02:53  Native Heap 139977 139960 0 70 141044 163052 145835 12269| Dalvik Heap 19563 19400 0 43 25188 38073 19037 19036| Native Heap: 139960 141044| TOTAL PSS: 266109 TOTAL RSS: 412196 TOTAL SWAP PSS: 271|
2026-09-19T12:03:53  Native Heap 140129 140112 0 70 141196 163308 146181 12096| Dalvik Heap 19535 19372 0 43 25160 37337 18669 18668| Native Heap: 140112 141196| TOTAL PSS: 266629 TOTAL RSS: 412616 TOTAL SWAP PSS: 271|
2026-09-19T12:04:53  Native Heap 140641 140624 0 70 141708 163564 146550 12094| Dalvik Heap 18951 18788 0 43 24576 37417 18709 18708| Native Heap: 140624 141708| TOTAL PSS: 266451 TOTAL RSS: 412320 TOTAL SWAP PSS: 271|
2026-09-19T12:05:53  Native Heap 32398 32380 0 74 33468 47524 39252 3535| Dalvik Heap 36022 35836 0 45 41736 48539 24270 24269| Native Heap: 32380 33468| TOTAL PSS: 153868 TOTAL RSS: 296420 TOTAL SWAP PSS: 284|
2026-09-19T12:06:54  Native Heap 16578 16560 0 16362 17648 49804 38153 7379| Dalvik Heap 259 96 0 25377 5792 31898 23924 7974| Native Heap: 16560 17648| TOTAL PSS: 145395 TOTAL RSS: 213656 TOTAL SWAP PSS: 77884|
2026-09-19T12:07:54  Native Heap 33210 33192 0 15626 34280 65368 58469 2728| Dalvik Heap 32647 32480 4 3276 38180 51729 27153 24576| Native Heap: 33192 34280| TOTAL PSS: 173845 TOTAL RSS: 275968 TOTAL SWAP PSS: 46519|
2026-09-19T12:08:54  Native Heap 44102 44084 0 74 45168 63828 50749 8765| Dalvik Heap 19906 19720 0 45 25624 35763 17882 17881| Native Heap: 44084 45168| TOTAL PSS: 166175 TOTAL RSS: 308432 TOTAL SWAP PSS: 284|
2026-09-19T12:09:54  Native Heap 150046 150028 0 74 151112 168584 154893 9005| Dalvik Heap 25895 25728 0 44 31516 38694 19347 19347| Native Heap: 150028 151112| TOTAL PSS: 284188 TOTAL RSS: 429684 TOTAL SWAP PSS: 283|
2026-09-19T12:10:54  Native Heap 137958 137940 0 74 139024 161312 145382 11454| Dalvik Heap 22075 21908 0 44 27696 38911 19456 19455| Native Heap: 137940 139024| TOTAL PSS: 269644 TOTAL RSS: 415844 TOTAL SWAP PSS: 283|
2026-09-19T12:11:55  Native Heap 138230 138212 0 74 139296 161568 145042 11948| Dalvik Heap 20579 20412 0 44 26200 37351 18676 18675| Native Heap: 138212 139296| TOTAL PSS: 268596 TOTAL RSS: 414924 TOTAL SWAP PSS: 283|
