2026-09-19T00:10:57 
2026-09-19T00:11:58 
2026-09-19T00:12:58  Native Heap 28207 28176 20 34 29224 41508 35808 1933| Dalvik Heap 10413 10332 52 87 12188 22760 11380 11380| Native Heap: 28176 29224| TOTAL PSS: 119229 TOTAL RSS: 251124 TOTAL SWAP PSS: 223|
2026-09-19T00:13:58  Native Heap 30236 30216 0 34 31260 44084 38293 1809| Dalvik Heap 18027 13860 4132 23 19788 27849 13925 13924| Native Heap: 30216 31260| TOTAL PSS: 130146 TOTAL RSS: 265584 TOTAL SWAP PSS: 135|
2026-09-19T00:14:59  Native Heap 31444 31424 0 34 32468 45308 39235 1873| Dalvik Heap 18087 13920 4132 23 19848 28113 14057 14056| Native Heap: 31424 32468| TOTAL PSS: 132144 TOTAL RSS: 267424 TOTAL SWAP PSS: 135|
2026-09-19T00:15:59  Native Heap 31280 31260 0 34 32304 45408 38735 2471| Dalvik Heap 17095 12928 4132 23 18856 27815 13908 13907| Native Heap: 31260 32304| TOTAL PSS: 131142 TOTAL RSS: 266428 TOTAL SWAP PSS: 135|
2026-09-19T00:17:00  Native Heap 31644 31624 0 37 32668 45820 39306 2159| Dalvik Heap 19257 15092 4128 24 21020 28082 14041 14041| Native Heap: 31624 32668| TOTAL PSS: 134024 TOTAL RSS: 269032 TOTAL SWAP PSS: 139|
2026-09-19T00:18:00  Native Heap 32162 32132 0 74 33176 46176 39631 2127| Dalvik Heap 22184 17620 4504 34 23924 28226 14113 14113| Native Heap: 32132 33176| TOTAL PSS: 138833 TOTAL RSS: 273432 TOTAL SWAP PSS: 277|
2026-09-19T00:19:00  Native Heap 33946 33916 0 76 34960 48036 41412 2296| Dalvik Heap 24781 20224 4496 35 26516 29008 14504 14504| Native Heap: 33916 34960| TOTAL PSS: 144651 TOTAL RSS: 279288 TOTAL SWAP PSS: 284|
2026-09-19T00:20:00  Native Heap 35222 35192 0 76 36236 49236 42579 2355| Dalvik Heap 25103 20552 4484 35 26844 29064 14532 14532| Native Heap: 35192 36236| TOTAL PSS: 146463 TOTAL RSS: 281452 TOTAL SWAP PSS: 284|
2026-09-19T00:21:01  Native Heap 36930 36900 0 76 37944 50504 44452 2159| Dalvik Heap 24849 20300 4484 35 26588 29568 14784 14784| Native Heap: 36900 37944| TOTAL PSS: 148349 TOTAL RSS: 283728 TOTAL SWAP PSS: 284|
2026-09-19T00:22:01  Native Heap 89666 89636 0 76 90676 95228 78007 12753| Dalvik Heap 21363 16816 4484 35 23092 29469 14735 14734| Native Heap: 89636 90676| TOTAL PSS: 213789 TOTAL RSS: 350396 TOTAL SWAP PSS: 282|
